,Smiling,Male,Young,Blond_Hair,Wearing_Hat
125105.jpg,-1,-1,1,-1,-1
060603.jpg,1,-1,1,1,-1
042237.jpg,-1,1,-1,-1,-1
092879.jpg,1,1,1,-1,-1
002514.jpg,-1,-1,1,-1,-1
066632.jpg,1,-1,1,-1,-1
036544.jpg,1,-1,1,1,-1
102315.jpg,-1,-1,1,-1,-1
078743.jpg,-1,1,1,-1,-1
054118.jpg,-1,-1,-1,1,-1
152670.jpg,1,-1,1,-1,-1
166201.jpg,1,-1,1,1,-1
119985.jpg,1,-1,1,-1,-1
143888.jpg,1,1,1,-1,-1
144043.jpg,1,1,-1,-1,-1
154839.jpg,-1,1,-1,-1,-1
184182.jpg,1,1,-1,-1,-1
175324.jpg,1,-1,1,-1,-1
072872.jpg,1,1,1,-1,-1
088498.jpg,1,-1,1,-1,-1
102733.jpg,-1,1,-1,-1,1
091508.jpg,1,-1,1,-1,-1
047982.jpg,-1,1,-1,-1,-1
173336.jpg,-1,-1,1,-1,-1
187337.jpg,1,-1,1,-1,-1
116051.jpg,1,-1,-1,-1,-1
192623.jpg,-1,1,-1,-1,-1
047907.jpg,1,-1,-1,1,-1
179019.jpg,-1,-1,1,1,-1
040445.jpg,-1,-1,1,-1,-1
121467.jpg,1,1,1,-1,-1
030304.jpg,-1,1,1,-1,-1
160340.jpg,1,-1,-1,1,-1
022726.jpg,1,-1,1,-1,-1
164044.jpg,-1,1,1,-1,-1
120294.jpg,1,-1,1,1,-1
000653.jpg,-1,-1,1,-1,-1
063113.jpg,1,1,-1,-1,-1
027346.jpg,1,1,1,-1,-1
128752.jpg,1,-1,-1,-1,-1
070901.jpg,1,1,-1,-1,1
140629.jpg,-1,1,-1,-1,-1
026289.jpg,1,-1,1,1,-1
065945.jpg,-1,-1,1,1,-1
174621.jpg,1,1,1,-1,-1
164427.jpg,-1,1,1,-1,-1
067286.jpg,1,-1,1,1,-1
099093.jpg,-1,1,-1,-1,1
111936.jpg,-1,-1,1,-1,-1
083608.jpg,-1,-1,1,1,-1
178254.jpg,1,1,-1,-1,-1
000688.jpg,1,1,1,-1,-1
201675.jpg,1,-1,1,-1,-1
199780.jpg,-1,1,1,-1,-1
033571.jpg,-1,1,1,-1,-1
090858.jpg,-1,1,-1,-1,-1
027470.jpg,-1,1,1,-1,-1
087730.jpg,-1,-1,1,-1,-1
094490.jpg,-1,1,1,-1,-1
164170.jpg,1,1,1,-1,-1
107496.jpg,-1,1,1,-1,-1
144245.jpg,-1,1,-1,-1,-1
187099.jpg,1,-1,1,-1,-1
057377.jpg,1,1,1,-1,-1
020975.jpg,-1,1,1,-1,-1
152955.jpg,-1,-1,1,-1,-1
072618.jpg,-1,1,-1,-1,-1
033817.jpg,-1,-1,1,-1,-1
069680.jpg,1,-1,-1,1,-1
039101.jpg,1,1,-1,-1,-1
168255.jpg,1,1,1,-1,-1
178881.jpg,1,-1,1,1,-1
096379.jpg,1,-1,-1,-1,-1
174331.jpg,-1,-1,1,-1,-1
088785.jpg,1,1,1,-1,-1
043995.jpg,1,1,1,-1,-1
200541.jpg,1,-1,-1,1,-1
185411.jpg,-1,-1,1,1,-1
077721.jpg,-1,-1,1,-1,-1
049623.jpg,-1,-1,1,-1,-1
127784.jpg,1,-1,1,-1,-1
153332.jpg,-1,1,1,-1,-1
100253.jpg,-1,-1,1,-1,-1
119261.jpg,1,-1,1,-1,-1
093260.jpg,1,-1,1,-1,-1
152960.jpg,-1,-1,1,-1,-1
154702.jpg,1,-1,1,1,-1
185633.jpg,1,1,1,-1,-1
171042.jpg,-1,1,1,-1,-1
034911.jpg,-1,-1,1,1,-1
001385.jpg,-1,-1,1,-1,-1
056584.jpg,-1,-1,1,-1,-1
097317.jpg,-1,-1,1,-1,-1
070182.jpg,1,-1,1,1,-1
036760.jpg,1,1,1,-1,-1
057258.jpg,1,-1,1,1,-1
143411.jpg,-1,-1,1,-1,-1
040030.jpg,1,-1,1,1,-1
200181.jpg,-1,1,1,-1,-1
142622.jpg,1,-1,1,1,-1
105998.jpg,-1,-1,1,-1,-1
031558.jpg,-1,-1,1,1,-1
021085.jpg,1,1,1,-1,-1
017525.jpg,1,1,-1,-1,-1
123821.jpg,-1,-1,1,-1,-1
091080.jpg,1,1,-1,-1,-1
157792.jpg,-1,1,1,-1,-1
035101.jpg,-1,-1,1,-1,-1
037926.jpg,-1,1,1,-1,-1
170385.jpg,-1,1,-1,-1,-1
162917.jpg,-1,-1,1,-1,-1
126829.jpg,1,-1,1,-1,-1
059948.jpg,1,1,1,-1,-1
007460.jpg,-1,-1,1,1,-1
079303.jpg,-1,-1,1,-1,-1
074462.jpg,-1,-1,1,-1,-1
163683.jpg,-1,1,1,-1,-1
037175.jpg,-1,1,1,-1,1
048093.jpg,-1,1,-1,-1,-1
163621.jpg,-1,1,1,-1,-1
201609.jpg,-1,-1,1,-1,-1
122281.jpg,-1,-1,1,-1,-1
027590.jpg,1,-1,1,-1,-1
081539.jpg,1,-1,1,-1,-1
124736.jpg,-1,1,1,-1,-1
090042.jpg,-1,-1,1,1,-1
187151.jpg,-1,1,1,-1,-1
111225.jpg,1,-1,1,-1,-1
145326.jpg,1,1,1,-1,-1
114479.jpg,1,-1,1,-1,-1
042573.jpg,-1,-1,1,-1,-1
081226.jpg,-1,1,1,-1,-1
049019.jpg,1,-1,1,-1,-1
022376.jpg,1,1,-1,-1,-1
177804.jpg,1,-1,-1,-1,-1
061627.jpg,-1,1,1,-1,-1
095619.jpg,-1,-1,1,-1,-1
111937.jpg,1,-1,1,-1,-1
163586.jpg,-1,-1,1,-1,-1
150255.jpg,1,-1,1,-1,-1
127506.jpg,-1,1,-1,-1,-1
129829.jpg,-1,1,-1,-1,-1
152662.jpg,-1,-1,1,-1,-1
052335.jpg,1,1,-1,-1,-1
045180.jpg,1,-1,1,-1,-1
028628.jpg,1,-1,1,-1,-1
020614.jpg,-1,-1,1,-1,-1
095042.jpg,1,-1,1,-1,-1
139890.jpg,1,-1,1,-1,-1
181131.jpg,1,1,1,-1,-1
123707.jpg,-1,-1,1,1,-1
105231.jpg,1,-1,-1,-1,-1
138066.jpg,1,-1,-1,1,-1
181065.jpg,1,-1,1,-1,-1
080452.jpg,-1,-1,1,1,-1
177493.jpg,1,-1,1,-1,-1
146847.jpg,-1,1,1,-1,-1
148963.jpg,1,-1,1,1,-1
117523.jpg,1,-1,1,-1,-1
093461.jpg,1,-1,1,1,-1
165539.jpg,-1,-1,1,-1,-1
125504.jpg,-1,-1,1,-1,-1
145643.jpg,-1,-1,1,-1,-1
012925.jpg,-1,1,-1,-1,-1
182096.jpg,-1,1,-1,-1,-1
155205.jpg,-1,-1,1,-1,-1
174610.jpg,-1,1,-1,-1,-1
119957.jpg,-1,1,1,-1,-1
024529.jpg,1,1,1,-1,-1
119028.jpg,-1,-1,1,-1,-1
059185.jpg,-1,1,-1,-1,-1
153053.jpg,-1,-1,1,1,-1
051062.jpg,-1,1,-1,-1,-1
019218.jpg,-1,1,1,-1,-1
074547.jpg,1,-1,1,-1,-1
142457.jpg,-1,1,1,-1,-1
024031.jpg,1,-1,1,-1,-1
011519.jpg,1,-1,1,-1,-1
116893.jpg,-1,-1,1,1,-1
170902.jpg,-1,-1,1,1,-1
052539.jpg,1,-1,1,-1,-1
048467.jpg,-1,1,-1,-1,-1
054107.jpg,1,-1,1,-1,-1
087460.jpg,1,1,1,-1,-1
149507.jpg,1,1,1,-1,-1
075265.jpg,-1,1,1,-1,-1
039154.jpg,-1,-1,1,-1,-1
143259.jpg,1,-1,1,-1,-1
004340.jpg,1,-1,1,-1,-1
025602.jpg,-1,-1,1,1,-1
036447.jpg,-1,-1,1,-1,-1
151185.jpg,-1,-1,1,-1,1
100561.jpg,-1,1,-1,-1,-1
001280.jpg,1,-1,1,1,-1
075526.jpg,1,1,1,-1,-1
066015.jpg,-1,-1,-1,-1,-1
198492.jpg,1,-1,1,-1,-1
096662.jpg,1,-1,1,-1,-1
156924.jpg,1,-1,1,-1,-1
013623.jpg,1,-1,-1,-1,-1
040920.jpg,-1,1,1,-1,-1
061665.jpg,-1,1,-1,-1,-1
057982.jpg,1,-1,1,-1,-1
032019.jpg,-1,-1,1,-1,-1
115005.jpg,1,-1,-1,-1,-1
001276.jpg,-1,1,1,-1,-1
091911.jpg,1,-1,1,-1,-1
196966.jpg,1,1,-1,-1,-1
151356.jpg,1,1,1,-1,-1
166543.jpg,1,-1,1,-1,-1
086719.jpg,-1,1,1,-1,1
080029.jpg,-1,-1,1,-1,-1
180349.jpg,1,-1,1,-1,-1
080219.jpg,-1,1,1,-1,-1
096615.jpg,1,-1,-1,-1,-1
139146.jpg,1,-1,1,-1,-1
138349.jpg,1,-1,1,-1,-1
012306.jpg,1,-1,1,1,-1
131421.jpg,-1,-1,1,-1,-1
139853.jpg,-1,1,1,-1,-1
102570.jpg,1,-1,1,-1,-1
024444.jpg,-1,1,-1,1,-1
183424.jpg,1,1,-1,-1,-1
076872.jpg,1,-1,-1,-1,-1
016802.jpg,-1,-1,1,1,-1
198539.jpg,1,-1,1,1,-1
125381.jpg,-1,-1,1,-1,-1
135555.jpg,1,-1,1,1,-1
144897.jpg,1,-1,1,-1,-1
057932.jpg,-1,-1,1,-1,-1
139508.jpg,1,1,1,-1,-1
147892.jpg,1,-1,1,-1,-1
112639.jpg,-1,-1,1,-1,-1
013514.jpg,-1,-1,1,-1,-1
057976.jpg,-1,1,-1,-1,-1
056324.jpg,-1,-1,1,-1,-1
191197.jpg,1,-1,1,-1,1
182040.jpg,-1,-1,1,1,-1
197035.jpg,1,1,-1,-1,1
188746.jpg,1,1,1,-1,-1
148924.jpg,1,-1,1,-1,-1
055448.jpg,1,-1,-1,-1,-1
042612.jpg,-1,-1,-1,-1,-1
197264.jpg,-1,-1,1,-1,-1
199176.jpg,-1,1,-1,-1,-1
063289.jpg,-1,1,-1,-1,-1
008863.jpg,1,1,1,-1,-1
088082.jpg,-1,-1,1,-1,-1
102243.jpg,-1,-1,-1,-1,-1
002402.jpg,-1,-1,-1,-1,-1
141580.jpg,-1,-1,1,-1,1
080661.jpg,-1,-1,1,-1,-1
162369.jpg,-1,1,1,-1,-1
176042.jpg,1,-1,1,-1,-1
139266.jpg,1,-1,1,1,-1
010617.jpg,-1,-1,1,-1,-1
029214.jpg,-1,1,1,-1,-1
113192.jpg,1,-1,-1,-1,-1
202438.jpg,1,-1,1,-1,-1
050409.jpg,-1,-1,1,-1,-1
109270.jpg,1,-1,1,-1,-1
142301.jpg,1,-1,1,1,-1
065806.jpg,-1,1,1,-1,-1
033933.jpg,1,-1,1,1,-1
169176.jpg,1,-1,1,1,-1
152290.jpg,-1,1,-1,-1,-1
165301.jpg,-1,1,1,-1,-1
004101.jpg,1,1,1,-1,-1
176272.jpg,1,1,-1,-1,1
020074.jpg,-1,-1,1,-1,-1
009262.jpg,1,-1,1,-1,-1
105124.jpg,-1,1,-1,-1,-1
029161.jpg,-1,-1,1,-1,1
084204.jpg,-1,-1,1,1,-1
054386.jpg,1,1,1,-1,-1
177994.jpg,1,-1,1,-1,-1
016930.jpg,1,1,1,-1,-1
110340.jpg,-1,-1,1,-1,-1
188269.jpg,1,1,-1,-1,-1
145389.jpg,1,1,1,-1,-1
054296.jpg,-1,-1,1,1,-1
181832.jpg,1,-1,1,-1,-1
164699.jpg,-1,-1,1,-1,-1
120145.jpg,-1,-1,1,-1,-1
136957.jpg,1,1,1,-1,-1
032627.jpg,1,1,-1,-1,-1
190949.jpg,1,-1,1,-1,-1
198871.jpg,-1,-1,1,-1,-1
095501.jpg,1,-1,1,-1,-1
063509.jpg,-1,-1,1,1,-1
160235.jpg,-1,-1,1,1,-1
126347.jpg,-1,1,1,-1,-1
073553.jpg,-1,-1,1,-1,-1
154552.jpg,1,1,1,-1,-1
023456.jpg,-1,-1,1,1,-1
072615.jpg,-1,1,1,-1,1
194541.jpg,1,-1,-1,-1,-1
190055.jpg,-1,1,1,-1,-1
127901.jpg,-1,1,1,-1,-1
000307.jpg,1,1,-1,-1,-1
077676.jpg,1,1,1,-1,-1
096638.jpg,-1,1,1,-1,1
044741.jpg,1,-1,1,-1,-1
188093.jpg,1,-1,1,-1,1
168960.jpg,1,1,-1,-1,-1
121820.jpg,-1,1,1,-1,-1
159302.jpg,1,-1,1,-1,-1
150874.jpg,-1,1,1,-1,-1
143551.jpg,-1,1,-1,-1,1
069808.jpg,-1,1,1,-1,-1
130764.jpg,1,-1,1,1,-1
167476.jpg,-1,-1,1,-1,-1
124385.jpg,1,-1,1,-1,-1
193199.jpg,-1,-1,1,-1,-1
201368.jpg,-1,-1,1,1,-1
112092.jpg,-1,-1,1,-1,-1
196337.jpg,1,-1,1,-1,-1
065374.jpg,-1,1,-1,-1,-1
076953.jpg,-1,-1,1,-1,-1
040244.jpg,-1,1,-1,-1,-1
181205.jpg,1,-1,1,-1,-1
057586.jpg,-1,1,-1,-1,-1
070757.jpg,1,-1,1,-1,-1
030725.jpg,1,-1,1,-1,-1
042956.jpg,1,1,-1,-1,-1
066329.jpg,-1,1,1,-1,-1
054049.jpg,-1,1,1,-1,-1
195932.jpg,1,1,-1,-1,-1
028314.jpg,1,1,-1,-1,-1
103823.jpg,-1,-1,1,-1,-1
152650.jpg,1,-1,1,1,-1
028679.jpg,-1,-1,1,-1,-1
131170.jpg,1,1,-1,-1,-1
152549.jpg,1,1,-1,-1,-1
028210.jpg,1,1,1,-1,-1
157777.jpg,1,-1,1,-1,-1
133472.jpg,-1,-1,1,1,-1
073088.jpg,1,-1,1,-1,-1
082835.jpg,-1,1,1,-1,-1
170031.jpg,-1,-1,1,-1,-1
117717.jpg,-1,-1,1,-1,-1
119672.jpg,1,-1,1,-1,-1
060668.jpg,-1,-1,1,-1,-1
010001.jpg,-1,1,-1,-1,-1
177309.jpg,-1,-1,1,1,-1
101442.jpg,-1,-1,1,-1,-1
142804.jpg,-1,1,1,-1,-1
081916.jpg,-1,1,1,-1,-1
083690.jpg,-1,1,1,-1,-1
194679.jpg,-1,1,-1,-1,-1
170051.jpg,-1,1,1,-1,-1
129377.jpg,1,-1,1,-1,-1
000055.jpg,-1,1,-1,-1,-1
179702.jpg,-1,-1,1,-1,-1
201202.jpg,-1,-1,-1,-1,-1
039512.jpg,-1,-1,1,-1,-1
004866.jpg,1,-1,1,-1,-1
095324.jpg,1,1,1,-1,-1
128235.jpg,-1,-1,1,-1,-1
066694.jpg,-1,1,-1,-1,-1
145195.jpg,-1,-1,1,-1,-1
195416.jpg,-1,1,1,-1,-1
089037.jpg,-1,1,-1,-1,-1
030775.jpg,-1,-1,1,1,-1
196103.jpg,1,-1,-1,-1,-1
023553.jpg,1,-1,-1,-1,-1
051848.jpg,-1,-1,1,1,-1
026555.jpg,-1,1,-1,-1,-1
001186.jpg,1,-1,1,1,-1
167503.jpg,1,-1,1,1,-1
195861.jpg,1,-1,1,-1,-1
041928.jpg,1,-1,1,-1,-1
145742.jpg,1,-1,1,-1,-1
170645.jpg,1,1,1,-1,-1
086334.jpg,-1,-1,1,-1,-1
053466.jpg,1,-1,1,-1,-1
172914.jpg,-1,-1,1,1,-1
168115.jpg,1,1,1,-1,1
128164.jpg,1,-1,1,-1,-1
188548.jpg,1,1,1,-1,1
052356.jpg,1,1,-1,-1,-1
067419.jpg,1,1,1,-1,-1
181234.jpg,-1,1,-1,-1,-1
202166.jpg,-1,1,-1,-1,-1
028349.jpg,1,-1,1,-1,-1
037073.jpg,1,-1,1,-1,-1
055419.jpg,1,-1,-1,1,-1
185677.jpg,1,1,1,-1,-1
003241.jpg,-1,-1,1,-1,-1
003232.jpg,-1,1,1,-1,-1
088585.jpg,1,-1,-1,-1,-1
193522.jpg,-1,1,1,-1,-1
166052.jpg,-1,1,-1,-1,-1
095900.jpg,1,1,-1,1,-1
059756.jpg,-1,1,1,-1,-1
017497.jpg,1,-1,1,-1,-1
184187.jpg,1,1,1,1,-1
079244.jpg,1,-1,1,-1,-1
047691.jpg,-1,1,1,-1,-1
081427.jpg,-1,1,-1,-1,-1
201366.jpg,1,-1,1,-1,-1
009081.jpg,-1,1,1,-1,-1
008276.jpg,-1,1,1,-1,1
185574.jpg,-1,1,1,-1,-1
171699.jpg,1,-1,1,-1,-1
053111.jpg,-1,-1,1,-1,1
169723.jpg,-1,-1,1,-1,-1
145912.jpg,-1,-1,1,-1,-1
138603.jpg,-1,-1,1,-1,-1
060419.jpg,1,-1,1,-1,-1
052729.jpg,1,1,1,-1,-1
159212.jpg,-1,1,-1,-1,-1
129465.jpg,-1,-1,1,-1,-1
128147.jpg,1,1,1,-1,-1
048214.jpg,-1,1,1,-1,-1
144187.jpg,1,-1,1,1,-1
192929.jpg,-1,1,-1,-1,1
182132.jpg,1,-1,1,-1,-1
107300.jpg,1,-1,1,-1,-1
111123.jpg,-1,-1,1,-1,-1
183075.jpg,-1,-1,-1,-1,-1
092285.jpg,-1,-1,1,-1,-1
133854.jpg,-1,-1,1,-1,-1
168369.jpg,-1,-1,1,1,-1
114090.jpg,-1,1,1,-1,-1
015046.jpg,-1,-1,1,-1,-1
053016.jpg,1,-1,1,-1,-1
145500.jpg,1,-1,1,-1,-1
066808.jpg,-1,1,1,-1,-1
149202.jpg,-1,-1,1,1,-1
174254.jpg,-1,1,1,-1,-1
185133.jpg,1,-1,1,-1,-1
119121.jpg,1,-1,1,-1,-1
151333.jpg,1,-1,1,-1,-1
013371.jpg,-1,-1,1,-1,-1
191764.jpg,-1,-1,1,-1,-1
089903.jpg,-1,1,1,-1,-1
097301.jpg,1,-1,1,1,-1
079475.jpg,-1,-1,1,-1,-1
185825.jpg,-1,-1,-1,-1,-1
167125.jpg,1,1,-1,-1,-1
136438.jpg,-1,1,-1,-1,-1
029259.jpg,1,-1,-1,-1,-1
156988.jpg,1,-1,1,-1,-1
145203.jpg,-1,-1,1,1,-1
106634.jpg,-1,-1,1,-1,-1
169678.jpg,-1,-1,1,-1,-1
042127.jpg,1,-1,-1,-1,-1
021386.jpg,-1,1,1,-1,-1
011032.jpg,1,-1,1,-1,-1
175810.jpg,-1,1,-1,-1,-1
023687.jpg,-1,-1,1,-1,-1
022844.jpg,1,-1,1,1,-1
053338.jpg,-1,-1,1,-1,1
140808.jpg,-1,-1,1,-1,1
106779.jpg,1,1,1,-1,-1
118077.jpg,1,-1,1,1,-1
163722.jpg,1,-1,1,-1,-1
054687.jpg,-1,-1,1,-1,-1
158701.jpg,-1,-1,1,-1,-1
149235.jpg,-1,-1,-1,-1,1
188694.jpg,-1,1,1,-1,-1
024259.jpg,1,-1,1,1,-1
080967.jpg,1,-1,1,-1,-1
164041.jpg,1,-1,-1,-1,-1
007092.jpg,1,-1,1,-1,-1
045349.jpg,1,-1,1,-1,-1
000664.jpg,-1,-1,1,-1,-1
000499.jpg,-1,-1,1,1,-1
126035.jpg,1,-1,1,-1,-1
180014.jpg,1,1,1,-1,1
132136.jpg,-1,1,1,-1,-1
104474.jpg,-1,-1,1,-1,-1
039054.jpg,1,-1,1,-1,-1
098424.jpg,1,-1,1,-1,-1
028106.jpg,-1,1,1,-1,-1
000633.jpg,1,-1,-1,-1,-1
009888.jpg,1,-1,1,-1,-1
081578.jpg,-1,-1,1,-1,-1
102464.jpg,-1,-1,1,-1,-1
081821.jpg,-1,-1,-1,-1,-1
099788.jpg,1,-1,1,1,-1
195484.jpg,-1,-1,1,1,-1
185940.jpg,1,-1,-1,-1,-1
121253.jpg,-1,1,-1,-1,-1
087475.jpg,-1,-1,1,1,-1
003176.jpg,-1,1,-1,-1,-1
174143.jpg,1,-1,-1,-1,-1
107375.jpg,1,1,-1,-1,-1
023042.jpg,-1,-1,1,-1,-1
195156.jpg,-1,-1,1,-1,-1
013103.jpg,1,-1,1,-1,-1
045417.jpg,-1,-1,1,-1,-1
160894.jpg,-1,1,1,-1,-1
187923.jpg,-1,-1,1,1,-1
130648.jpg,1,-1,-1,-1,-1
134934.jpg,-1,1,1,-1,-1
079421.jpg,1,-1,1,1,-1
187050.jpg,-1,-1,-1,-1,-1
057101.jpg,1,-1,1,1,-1
137588.jpg,-1,1,1,-1,-1
072341.jpg,-1,1,1,-1,-1
042273.jpg,1,-1,1,-1,-1
074902.jpg,1,-1,1,1,-1
088999.jpg,1,-1,1,1,-1
135827.jpg,1,-1,1,-1,-1
086431.jpg,1,-1,1,-1,-1
057855.jpg,1,-1,1,-1,-1
097595.jpg,1,-1,1,-1,-1
128265.jpg,-1,-1,1,-1,-1
140111.jpg,-1,1,-1,-1,-1
009287.jpg,-1,-1,1,-1,-1
182584.jpg,1,-1,1,-1,-1
012897.jpg,1,-1,1,1,-1
114397.jpg,1,1,1,-1,1
200897.jpg,1,1,1,-1,-1
181500.jpg,-1,-1,1,-1,-1
031167.jpg,-1,-1,1,-1,-1
178912.jpg,-1,1,-1,-1,-1
166326.jpg,-1,1,1,1,-1
173679.jpg,-1,1,1,-1,1
154085.jpg,-1,1,1,-1,-1
004386.jpg,-1,1,1,-1,-1
018608.jpg,-1,1,-1,-1,-1
066358.jpg,-1,-1,1,1,1
104703.jpg,1,-1,1,1,-1
085046.jpg,1,-1,-1,-1,-1
185077.jpg,1,-1,1,-1,-1
140628.jpg,1,1,1,-1,-1
092029.jpg,1,-1,1,-1,-1
095811.jpg,-1,-1,1,-1,-1
070674.jpg,1,-1,1,-1,-1
144199.jpg,-1,-1,1,-1,-1
132679.jpg,1,-1,1,-1,-1
156651.jpg,-1,-1,1,-1,-1
143368.jpg,1,-1,1,-1,-1
049530.jpg,1,-1,1,-1,-1
102253.jpg,-1,1,1,-1,1
031541.jpg,1,-1,-1,1,-1
156197.jpg,-1,1,1,-1,-1
153440.jpg,1,1,1,-1,-1
200799.jpg,1,1,-1,-1,-1
196298.jpg,-1,1,1,-1,-1
106504.jpg,1,-1,1,-1,-1
099301.jpg,-1,1,1,-1,-1
083731.jpg,1,-1,1,-1,-1
091649.jpg,1,-1,1,-1,-1
163851.jpg,-1,1,-1,-1,-1
156796.jpg,-1,1,-1,-1,-1
183284.jpg,-1,1,-1,-1,-1
171354.jpg,-1,-1,1,-1,-1
142509.jpg,-1,-1,1,-1,-1
126044.jpg,1,-1,1,1,-1
143396.jpg,1,-1,1,-1,-1
176900.jpg,-1,1,1,-1,-1
134629.jpg,-1,1,1,-1,1
049842.jpg,1,-1,1,1,-1
081592.jpg,-1,1,-1,-1,-1
101529.jpg,-1,-1,1,-1,-1
047172.jpg,-1,-1,1,1,-1
193355.jpg,-1,1,-1,-1,-1
044857.jpg,-1,1,1,-1,-1
100832.jpg,1,-1,1,-1,-1
193204.jpg,1,-1,1,-1,-1
063570.jpg,1,-1,1,-1,-1
010289.jpg,1,-1,1,1,-1
076189.jpg,-1,1,1,-1,-1
020211.jpg,1,-1,1,-1,-1
136109.jpg,-1,1,1,-1,-1
002987.jpg,1,1,-1,-1,-1
061621.jpg,1,-1,1,-1,-1
166645.jpg,-1,1,1,-1,-1
087211.jpg,1,-1,1,-1,-1
007850.jpg,1,1,-1,-1,-1
017885.jpg,1,1,-1,-1,-1
197552.jpg,1,1,-1,-1,-1
140354.jpg,-1,-1,1,-1,-1
157620.jpg,1,-1,1,-1,-1
148802.jpg,-1,1,1,-1,-1
098918.jpg,1,-1,-1,-1,-1
037664.jpg,1,-1,-1,-1,-1
149055.jpg,-1,1,-1,-1,-1
169286.jpg,-1,1,1,-1,-1
030713.jpg,1,-1,1,-1,-1
185838.jpg,-1,1,-1,-1,-1
006513.jpg,1,-1,-1,-1,-1
020127.jpg,-1,1,-1,-1,-1
014147.jpg,1,1,1,-1,-1
036676.jpg,-1,1,1,-1,-1
153874.jpg,1,-1,1,-1,-1
140845.jpg,1,1,1,-1,-1
184105.jpg,-1,1,1,-1,-1
082202.jpg,-1,-1,1,-1,-1
072047.jpg,1,1,1,-1,-1
169552.jpg,1,-1,1,-1,-1
019493.jpg,-1,1,-1,-1,-1
043153.jpg,1,-1,1,-1,-1
189515.jpg,1,-1,1,-1,-1
087344.jpg,1,1,1,-1,-1
035304.jpg,1,1,1,-1,-1
159107.jpg,-1,-1,1,-1,-1
130142.jpg,1,-1,-1,-1,-1
015227.jpg,1,-1,1,-1,-1
177276.jpg,-1,1,-1,-1,-1
194950.jpg,-1,-1,1,-1,-1
131657.jpg,-1,1,-1,-1,-1
111884.jpg,1,1,1,-1,-1
013601.jpg,1,-1,1,-1,-1
164261.jpg,-1,1,1,-1,-1
193099.jpg,1,-1,1,-1,-1
130238.jpg,1,-1,1,1,-1
197018.jpg,-1,-1,1,-1,-1
184523.jpg,-1,1,1,-1,-1
195738.jpg,1,-1,1,-1,-1
029875.jpg,1,1,1,-1,-1
136411.jpg,1,-1,-1,1,-1
147500.jpg,-1,-1,-1,-1,-1
095238.jpg,1,1,-1,-1,1
091709.jpg,-1,1,1,-1,-1
163351.jpg,-1,1,-1,-1,1
168718.jpg,-1,-1,1,-1,1
068412.jpg,1,1,1,-1,-1
178202.jpg,1,1,1,-1,-1
002486.jpg,-1,1,1,-1,-1
172630.jpg,1,1,-1,-1,-1
171040.jpg,-1,-1,1,-1,-1
127342.jpg,-1,1,-1,-1,-1
199669.jpg,1,-1,1,-1,1
177250.jpg,-1,1,-1,-1,1
020535.jpg,-1,1,-1,-1,-1
090873.jpg,1,-1,1,-1,-1
045720.jpg,-1,1,1,-1,-1
151663.jpg,1,-1,1,-1,-1
152410.jpg,-1,-1,1,-1,-1
064396.jpg,1,-1,1,-1,-1
100816.jpg,-1,-1,1,-1,-1
118135.jpg,-1,1,1,-1,-1
109047.jpg,-1,1,-1,-1,-1
078337.jpg,1,-1,1,1,-1
031725.jpg,-1,-1,1,-1,-1
028117.jpg,-1,-1,1,1,-1
128179.jpg,-1,1,1,-1,-1
054719.jpg,1,-1,1,1,-1
043054.jpg,1,-1,1,1,-1
099671.jpg,-1,1,1,-1,-1
053562.jpg,1,1,1,-1,1
041242.jpg,1,1,-1,-1,-1
023070.jpg,1,-1,1,1,-1
028367.jpg,1,-1,1,-1,-1
013718.jpg,1,1,1,-1,-1
169266.jpg,1,1,1,-1,-1
134223.jpg,1,-1,1,-1,1
190510.jpg,-1,1,1,-1,-1
156889.jpg,1,1,1,-1,-1
075745.jpg,-1,-1,1,-1,-1
113160.jpg,1,1,1,-1,-1
122755.jpg,1,-1,1,1,-1
043044.jpg,-1,-1,1,-1,-1
105461.jpg,1,-1,1,-1,-1
052603.jpg,1,-1,1,-1,-1
054547.jpg,1,-1,1,-1,-1
105715.jpg,-1,-1,1,-1,-1
071430.jpg,1,-1,1,1,-1
056854.jpg,1,1,1,-1,-1
198898.jpg,1,1,-1,-1,-1
028511.jpg,-1,1,-1,-1,-1
036936.jpg,-1,1,1,-1,-1
030211.jpg,1,1,1,-1,-1
018851.jpg,-1,1,1,-1,-1
054245.jpg,1,1,1,-1,-1
056187.jpg,-1,1,1,-1,-1
153041.jpg,-1,-1,1,-1,-1
175365.jpg,1,-1,-1,-1,-1
121313.jpg,1,-1,1,-1,-1
001453.jpg,1,1,-1,-1,-1
100108.jpg,-1,-1,1,1,-1
042503.jpg,-1,-1,1,-1,-1
010964.jpg,1,1,-1,-1,-1
142335.jpg,1,1,1,-1,-1
037151.jpg,1,-1,1,1,-1
094812.jpg,-1,1,1,-1,1
063495.jpg,1,1,-1,-1,-1
179899.jpg,1,-1,1,1,-1
049017.jpg,1,1,1,-1,-1
160753.jpg,1,1,1,-1,-1
151049.jpg,-1,1,1,-1,1
057228.jpg,1,1,-1,-1,-1
054114.jpg,1,-1,1,-1,-1
083959.jpg,-1,1,-1,-1,-1
079632.jpg,1,-1,1,-1,-1
165662.jpg,-1,-1,1,-1,-1
182784.jpg,1,-1,1,-1,-1
103297.jpg,-1,-1,1,-1,-1
183374.jpg,1,-1,1,-1,-1
